JAHR_STA	KANTON	B003_GESCHLECHT_KBEZ	age_group	JAHRESFRANCHISE_E	JAHRESFRANCHISE_K	ANZAHL_VERS_MONATE	ANZAHL_VERS
2021	BS	m	46-55	500	0	835.478687312454	73.22130979597569
2021	BS	m	46-55	1000	0	413.3265637550503	NA
2021	BS	m	46-55	1500	400	832.579557063058	69.81116446852684
2021	BS	m	46-55	2000	0	485.04182935506105	45.98411057610065
2021	BS	m	46-55	2500	600	7575.20901304014	692.6447641937993
2021	BS	m	46-55	300	0	3896.9251994545757	345.89394492609426
2021	BS	m	46-55	500	0	855.9325455464423	72.11654323711991
2021	BS	m	46-55	1000	0	454.8888341663033	41.95816682372242
2021	BS	m	46-55	1500	400	934.9739182592183	82.69832105282694
2021	BS	m	46-55	2000	0	434.6178839568794	NA
2021	BS	m	46-55	2500	600	5350.318550636917	477.8027621344663
2021	BS	m	56-65	300	0	4087.966338270679	358.38695836951956
2021	BS	m	56-65	500	0	1018.6920449069887	88.48900974355638
2021	BS	m	56-65	1000	0	426.0914262482524	NA
2021	BS	m	56-65	1500	400	750.1737899136543	70.16303869290277
2021	BS	m	56-65	2000	0	223.2828202098608	NA
2021	BS	m	56-65	2500	600	4218.402008216009	370.4953864268027
2021	BS	m	56-65	300	0	3435.314922226295	297.6681418027729
2021	BS	m	56-65	500	0	1073.7757675893604	89.03396394941956
2021	BS	m	56-65	1000	0	382.81266660884023	NA
2021	BS	m	56-65	1500	400	891.4141541406512	74.85359521070495
2021	BS	m	56-65	2000	0	129.09776793420315	NA
2021	BS	m	56-65	2500	600	2191.925230022967	198.27671364694834
2021	BS	m	66-75	300	0	2845.922347313985	241.43342569144443
2021	BS	m	66-75	500	0	732.3232364971191	59.279569149482995
2021	BS	m	66-75	1000	0	214.9074095338583	NA
2021	BS	m	66-75	1500	400	420.9613748714328	NA
2021	BS	m	66-75	2000	0	134.34556077346207	NA
2021	BS	m	66-75	2500	600	871.5561281293631	78.63237607339397
2021	BS	m	66-75	300	0	2364.085287616104	198.82317751133814
2021	BS	m	66-75	500	0	605.1290931459516	54.01881835795939
2021	BS	m	66-75	1000	0	130.60403489694	NA
2021	BS	m	66-75	1500	400	180.55951285548508	NA
2021	BS	m	66-75	2000	0	60.57629873789847	NA
2021	BS	m	66-75	2500	600	428.292744750157	NA
2021	BS	m	76-	300	0	1788.1294565508515	153.62371173128486
2021	BS	m	76-	500	0	532.2932525667549	44.71995299914852
2021	BS	m	76-	1000	0	94.48359666578472	NA
2021	BS	m	76-	1500	400	199.36774624697864	NA
2021	BS	m	76-	2000	0	21.899120969250802	NA
2021	BS	m	76-	2500	600	198.51430946588516	NA
2021	BS	m	76-	300	0	1439.6496307151765	133.72870770609006
2021	BS	m	76-	500	0	442.20264417126776	NA
2021	BS	m	76-	1000	0	95.18565890938044	NA
2021	BS	m	76-	1500	400	119.79787591472268	NA
2021	BS	m	76-	2000	0	18.822026951238513	NA
2021	BS	m	76-	2500	600	131.6632548379153	NA
2021	BS	m	76-	300	0	219.50522212348878	NA
2021	BS	m	76-	500	0	276.67126692801713	NA
2021	BS	m	76-	1000	0	45.10771226398647	NA
2021	BS	m	76-	1500	400	37.04522196650505	NA
2021	BS	m	76-	2500	600	38.768052069470286	NA
2021	BS	w	0-18	0	200	538.2834783707559	52.819543172139674
2021	BS	w	0-18	300	0	29189.157617485598	2703.476451082155
2021	BS	w	0-18	1500	400	122.76746193274855	NA
2021	BS	w	0-18	2500	600	894.5851062523574	87.82525493204594
2021	BS	w	19-25	300	0	4389.028803405613	407.3715764917433
2021	BS	w	19-25	500	0	296.5990466736257	NA
2021	BS	w	19-25	1000	0	67.47710780583321	NA
2021	BS	w	19-25	1500	400	360.1752187963575	NA
2021	BS	w	19-25	2000	0	131.30835847370327	NA
2021	BS	w	19-25	2500	600	2960.0610776179283	295.8333153631538
2021	BS	w	26-35	300	0	5198.111632091999	504.10671392455697
2021	BS	w	26-35	500	0	569.7998024485261	57.19531658710912
2021	BS	w	26-35	1000	0	316.13288542188707	NA
2021	BS	w	26-35	1500	400	590.9906556594372	53.32515911385417
2021	BS	w	26-35	2000	0	262.8798988901824	NA
2021	BS	w	26-35	2500	600	9026.167539374455	902.9127473444678
2021	BS	w	26-35	300	0	7867.493559007794	723.6998575981706
2021	BS	w	26-35	500	0	881.2476773508638	77.57707957969978
2021	BS	w	26-35	1000	0	430.8286960231513	40.23476618761197
2021	BS	w	26-35	1500	400	534.95702553913	50.35294224880636
2021	BS	w	26-35	2000	0	574.6691041384637	51.57661916222423
2021	BS	w	26-35	2500	600	14320.420937366262	1367.4481017873622
2021	BS	w	36-45	300	0	6708.031633377299	608.2422063220292
2021	BS	w	36-45	500	0	1350.8958465331793	116.30176153918728
2021	BS	w	36-45	1000	0	505.66833446733654	47.54398828931153
2021	BS	w	36-45	1500	400	553.4758930153399	47.7511858548969
2021	BS	w	36-45	2000	0	478.0979367595911	44.46458138572052
2021	BS	w	36-45	2500	600	11554.220034782142	1071.469073979184
2021	BS	w	36-45	300	0	5989.79189033702	533.1640361114405
2021	BS	w	36-45	500	0	1098.26749055326	97.1904083895497
2021	BS	w	36-45	1000	0	515.6460316406191	46.011055037844926
2021	BS	w	36-45	1500	400	845.4006690867245	73.51275633415207
2021	BS	w	36-45	2000	0	486.80736963644625	41.149855079595
2021	BS	w	36-45	2500	600	8375.994858455435	770.6932056644
2021	BS	w	46-55	300	0	4947.683087705597	438.99407233903185
2021	BS	w	46-55	500	0	1434.2953538522124	123.24728345032781
2021	BS	w	46-55	1000	0	477.2302882716805	45.11292322399095
2021	BS	w	46-55	1500	400	768.9109343146533	65.47402978455648
2021	BS	w	46-55	2000	0	525.0770657547563	43.32556731486693
2021	BS	w	46-55	2500	600	5492.051055948436	507.2978169564158
2021	BS	w	46-55	300	0	5693.411187360212	493.2999483360909
2021	BS	w	46-55	500	0	1495.9744074210525	129.40649276366457
2021	BS	w	46-55	1000	0	287.3945125091076	NA
2021	BS	w	46-55	1500	400	847.7574165854603	69.74569471739233
2021	BS	w	46-55	2000	0	341.9828404725343	NA
2021	BS	w	46-55	2500	600	4284.576180548966	394.7337638991885
2021	BS	w	56-65	300	0	5773.071506391466	503.9894653069787
2021	BS	w	56-65	500	0	1438.5768476352096	121.67390411067754
2021	BS	w	56-65	1000	0	421.50126311540606	NA
2021	BS	w	56-65	1500	400	909.8908956050873	78.43304852675647
2021	BS	w	56-65	2000	0	289.4888462908566	NA
2021	BS	w	56-65	2500	600	2998.3868912544103	269.49868783308193
2021	BS	w	56-65	300	0	4468.874703726694	385.74272734858096
2021	BS	w	56-65	500	0	1314.280933452025	109.55457874340937
2021	BS	w	56-65	1000	0	393.1495635311305	NA
2021	BS	w	56-65	1500	400	624.8690812755376	53.57318645482883
2021	BS	w	56-65	2000	0	156.2839873228222	NA
2021	BS	w	56-65	2500	600	1788.819540829882	150.964372723829
2021	BS	w	66-75	300	0	3164.438629270047	269.6262447121553
2021	BS	w	66-75	500	0	872.311989973411	74.74141311785206
2021	BS	w	66-75	1000	0	249.8462650410086	NA
2021	BS	w	66-75	1500	400	382.22459166124463	NA
2021	BS	w	66-75	2000	0	144.5573325790465	NA
2021	BS	w	66-75	2500	600	807.4998683258146	71.51880436437204
2021	BS	w	66-75	300	0	2575.608614038825	217.89719182439148
2021	BS	w	66-75	500	0	719.506941203028	60.66651214566082
2021	BS	w	66-75	1000	0	128.02000517584383	NA
2021	BS	w	66-75	1500	400	128.5091203842312	NA
2021	BS	w	66-75	2000	0	6.167150119319558	NA
2021	BS	w	66-75	2500	600	380.4118441412598	NA
2021	BS	w	76-	300	0	2007.4711684435606	169.56106728035957
2021	BS	w	76-	500	0	771.0938327460736	65.80982450628653
2021	BS	w	76-	1000	0	101.27968239739538	NA
2021	BS	w	76-	1500	400	129.2093952242285	NA
2021	BS	w	76-	2000	0	38.87958560138941	NA
2021	BS	w	76-	2500	600	190.1725097168237	NA
2021	BS	w	76-	300	0	2666.184060942307	233.57398876035586
2021	BS	w	76-	500	0	1027.2767687483877	87.36389270890504
2021	BS	w	76-	1000	0	80.85698822952807	NA
2021	BS	w	76-	1500	400	73.19644319489598	NA
2021	BS	w	76-	2000	0	52.629266291856766	NA
2021	BS	w	76-	2500	600	208.3816930409521	NA
2021	BS	w	76-	300	0	622.9338939956575	63.95899881934747
2021	BS	w	76-	500	0	379.2079952868819	NA
2021	BS	w	76-	1000	0	61.55382655933499	NA
2021	BS	w	76-	1500	400	69.84714737698437	NA
2021	BS	w	76-	2500	600	50.53333950228989	NA
2021	FR	m	0-18	0	200	317.69583406068386	NA
2021	FR	m	0-18	300	0	15858.016236758456	1407.9123387699947
2021	FR	m	0-18	1500	400	86.68270869366825	NA
2021	FR	m	0-18	2500	600	386.1521187262982	NA
2021	FR	m	19-25	300	0	2117.6800219687075	198.7377639533952
2021	FR	m	19-25	500	0	358.58543988995257	NA
2021	FR	m	19-25	1000	0	253.1997982341796	NA
2021	FR	m	19-25	1500	400	429.9382052656263	NA
2021	FR	m	19-25	2000	0	59.537365816533566	NA
2021	FR	m	19-25	2500	600	2554.5606768927723	239.17877445043996
2021	FR	m	26-35	300	0	1262.12483564578	123.28202545782551
2021	FR	m	26-35	500	0	453.78967745415866	40.002965258900076
2021	FR	m	26-35	1000	0	287.56028490513563	NA
2021	FR	m	26-35	1500	400	381.6073768604547	NA
2021	FR	m	26-35	2000	0	127.19908776842058	NA
2021	FR	m	26-35	2500	600	3635.9362222359327	327.37056486913934
2021	FR	m	26-35	300	0	1365.4020521006732	136.39075191365555
2021	FR	m	26-35	500	0	385.7530555482954	NA
2021	FR	m	26-35	1000	0	290.875608086586	NA
2021	FR	m	26-35	1500	400	517.2720154281706	44.24853917444125
2021	FR	m	26-35	2000	0	271.335716925934	NA
2021	FR	m	26-35	2500	600	3957.2424522271754	361.4639005996287
2021	FR	m	36-45	300	0	1365.3770927523822	122.2727677761577
2021	FR	m	36-45	500	0	745.8396714758128	63.84113411186263
2021	FR	m	36-45	1000	0	438.31686095148325	42.803613362368196
2021	FR	m	36-45	1500	400	520.6874224264175	50.41213539568707
2021	FR	m	36-45	2000	0	109.94677105732262	NA
2021	FR	m	36-45	2500	600	3271.5955527111887	296.4347457983531
2021	FR	m	36-45	300	0	1550.674377001673	138.59286183444783
2021	FR	m	36-45	500	0	718.7689916212112	59.92682266095653
2021	FR	m	36-45	1000	0	380.0827678755671	NA
2021	FR	m	36-45	1500	400	655.2184221558273	53.36151159880683
2021	FR	m	36-45	2000	0	245.69198178499937	NA
2021	FR	m	36-45	2500	600	3021.908119625524	265.6015938296914
2021	FR	m	46-55	300	0	1955.1771854951232	170.81620133155957
2021	FR	m	46-55	500	0	982.5444021485746	79.82613924285397
2021	FR	m	46-55	1000	0	288.85709428265693	NA
2021	FR	m	46-55	1500	400	464.56909611821175	42.31855627568439
2021	FR	m	46-55	2000	0	368.6294865602255	NA
2021	FR	m	46-55	2500	600	2342.9243692780287	204.33010594826192
2021	FR	m	46-55	300	0	2209.205163875371	189.61555697629228
2021	FR	m	46-55	500	0	1350.5942116025835	112.9475024882704
2021	FR	m	46-55	1000	0	353.4448864404112	NA
2021	FR	m	46-55	1500	400	770.1699648313224	70.69520467752591
2021	FR	m	46-55	2000	0	360.68004230596125	NA
2021	FR	m	46-55	2500	600	2109.4885131493957	187.1337412088178
2021	FR	m	56-65	300	0	2263.348450556025	200.31966520892456
2021	FR	m	56-65	500	0	1197.247579965368	102.70181121118367
2021	FR	m	56-65	1000	0	457.16719572901724	40.563088699709624
2021	FR	m	56-65	1500	400	555.511443131715	43.31579717295244
2021	FR	m	56-65	2000	0	384.6624406352639	NA
2021	FR	m	56-65	2500	600	1488.1026614240557	133.56779255345464
2021	FR	m	56-65	300	0	2118.1684718888996	185.0341208903119
2021	FR	m	56-65	500	0	889.7568778624386	76.43305244995281
2021	FR	m	56-65	1000	0	258.1094000991434	NA
2021	FR	m	56-65	1500	400	332.7572292866558	NA
2021	FR	m	56-65	2000	0	132.74555294819177	NA
2021	FR	m	56-65	2500	600	930.4189394666255	81.30867736879736
2021	FR	m	66-75	300	0	1443.3291612924636	125.9731884226203
2021	FR	m	66-75	500	0	600.0700945968181	52.39298805827275
2021	FR	m	66-75	1000	0	193.96806110814214	NA
2021	FR	m	66-75	1500	400	242.73881169967353	NA
2021	FR	m	66-75	2000	0	83.88347177579999	NA
2021	FR	m	66-75	2500	600	361.30157576471566	NA
2021	FR	m	66-75	300	0	1138.8245714370905	105.72971418313682
2021	FR	m	66-75	500	0	615.0027460400015	53.06967390421778
2021	FR	m	66-75	1000	0	122.40854068100452	NA
2021	FR	m	66-75	1500	400	108.51464509963989	NA
2021	FR	m	66-75	2000	0	29.275437662377954	NA
2021	FR	m	66-75	2500	600	152.570233264938	NA
2021	FR	m	76-	300	0	801.15291283153	64.48309121420607
2021	FR	m	76-	500	0	460.5673431365192	NA
2021	FR	m	76-	1000	0	120.23962791636586	NA
2021	FR	m	76-	1500	400	21.12592427805066	NA
2021	FR	m	76-	2500	600	47.66340952925384	NA
2021	FR	m	76-	300	0	672.9041962077468	57.20215928321704
2021	FR	m	76-	500	0	254.66919953130184	NA
2021	FR	m	76-	1000	0	0.6290067248046398	NA
2021	FR	m	76-	1500	400	82.6379624940455	NA
2021	FR	m	76-	2500	600	75.07320411533118	NA
2021	FR	m	76-	300	0	60.263058409318326	NA
2021	FR	m	76-	500	0	33.77907949157059	NA
2021	FR	w	0-18	0	200	159.43372166834772	NA
2021	FR	w	0-18	300	0	13504.877637757883	1215.7927274769172
2021	FR	w	0-18	1500	400	135.6797342994809	NA
2021	FR	w	0-18	2500	600	473.21623154208066	42.916047596372664
2021	FR	w	19-25	300	0	3095.5050730692597	286.3237779671326
2021	FR	w	19-25	500	0	608.9473918862641	53.25471053738147
2021	FR	w	19-25	1000	0	263.94786317646503	NA
2021	FR	w	19-25	1500	400	396.3305187858641	NA
2021	FR	w	19-25	2000	0	119.52983210608363	NA
2021	FR	w	19-25	2500	600	1634.593244940266	155.10193052934483
2021	FR	w	26-35	300	0	2432.8700320388375	220.30443815141916
2021	FR	w	26-35	500	0	817.0701766405255	78.15658783633262
2021	FR	w	26-35	1000	0	317.5564986735582	NA
2021	FR	w	26-35	1500	400	374.0348784662783	NA
2021	FR	w	26-35	2000	0	170.67703604139388	NA
2021	FR	w	26-35	2500	600	3130.1004582817854	294.8060674001463
2021	FR	w	26-35	300	0	2578.289495271668	232.52845204481855
2021	FR	w	26-35	500	0	961.4548522245884	80.20241251634434
2021	FR	w	26-35	1000	0	281.5535842647404	NA
2021	FR	w	26-35	1500	400	389.03810780122876	NA
2021	FR	w	26-35	2000	0	187.06866314075887	NA
2021	FR	w	26-35	2500	600	2812.746375219524	274.13426134875044
2021	FR	w	36-45	300	0	2460.0797662792356	220.66127800988033
2021	FR	w	36-45	500	0	1304.1710868637265	120.66367942327634
2021	FR	w	36-45	1000	0	271.75331433303654	NA
2021	FR	w	36-45	1500	400	441.28622327931225	NA
2021	FR	w	36-45	2000	0	186.94370850548148	NA
2021	FR	w	36-45	2500	600	2647.5429739819465	237.3135315538384
2021	FR	w	36-45	300	0	2533.6501847095788	228.75908017531037
2021	FR	w	36-45	500	0	1165.6619875151664	101.14542912552133
2021	FR	w	36-45	1000	0	438.91485371850433	NA
2021	FR	w	36-45	1500	400	513.0309498018771	47.61760919354856
2021	FR	w	36-45	2000	0	121.49758110009134	NA
2021	FR	w	36-45	2500	600	1931.383242610991	175.1587086999789
2021	FR	w	46-55	300	0	2461.350139222443	211.8369722100906
2021	FR	w	46-55	500	0	1329.8298206347972	114.09104937268421
2021	FR	w	46-55	1000	0	515.987211741507	41.80837812414393
2021	FR	w	46-55	1500	400	474.5841961633414	NA
2021	FR	w	46-55	2000	0	206.242645483464	NA
2021	FR	w	46-55	2500	600	1547.0520394313335	140.32177090318874
2021	FR	w	46-55	300	0	3117.217081999406	270.64084894536063
2021	FR	w	46-55	500	0	1683.6718666031957	143.20970299979672
2021	FR	w	46-55	1000	0	377.88488334417343	NA
2021	FR	w	46-55	1500	400	543.7137165945023	50.01123660290614
2021	FR	w	46-55	2000	0	160.95214443840086	NA
2021	FR	w	46-55	2500	600	1507.9096332089603	136.30479182628915
2021	FR	w	56-65	300	0	3158.8650988388063	274.5303690410219
2021	FR	w	56-65	500	0	1407.9984103298186	123.91866798233241
2021	FR	w	56-65	1000	0	353.144422961995	NA
2021	FR	w	56-65	1500	400	389.433515034616	NA
2021	FR	w	56-65	2000	0	176.9319240488112	NA
2021	FR	w	56-65	2500	600	1161.6681771717965	103.8487885738723
2021	FR	w	56-65	300	0	2211.0038161540033	187.27539845975116
2021	FR	w	56-65	500	0	816.4879733937233	67.13711003120989
2021	FR	w	56-65	1000	0	288.7332065492868	NA
2021	FR	w	56-65	1500	400	235.60911122895777	NA
2021	FR	w	56-65	2000	0	133.48360827751458	NA
2021	FR	w	56-65	2500	600	525.661973292008	45.815317335072905
2021	FR	w	66-75	300	0	1555.0567821215093	130.10420829011127
2021	FR	w	66-75	500	0	675.1769309341908	55.78686594078317
2021	FR	w	66-75	1000	0	107.10710939392447	NA
2021	FR	w	66-75	1500	400	212.68071207404137	NA
2021	FR	w	66-75	2000	0	89.82669720053673	NA
2021	FR	w	66-75	2500	600	222.14601138420403	NA
2021	FR	w	66-75	300	0	1339.9721474209427	116.5403146063909
2021	FR	w	66-75	500	0	554.6607548128814	49.72283201478422
2021	FR	w	66-75	1000	0	97.09069076366723	NA
2021	FR	w	66-75	1500	400	61.61412516050041	NA
2021	FR	w	66-75	2000	0	3.8906933292746544	NA
2021	FR	w	66-75	2500	600	88.42658840946854	NA
2021	FR	w	76-	300	0	1077.1380366125702	91.97157979151234
2021	FR	w	76-	500	0	364.9274067617953	NA
2021	FR	w	76-	1000	0	24.11166425049305	NA
2021	FR	w	76-	1500	400	119.21706331707537	NA
2021	FR	w	76-	2000	0	13.777860347181559	NA
2021	FR	w	76-	2500	600	44.99236501939595	NA
2021	FR	w	76-	300	0	748.1882947722078	61.4875545008108
2021	FR	w	76-	500	0	140.37220453105866	NA
2021	FR	w	76-	1500	400	31.75660055503249	NA
2021	FR	w	76-	2500	600	29.73983291722834	NA
2021	FR	w	76-	300	0	173.15294182129205	NA
2021	FR	w	76-	500	0	15.760943313091992	NA
2021	FR	w	76-	2000	0	-12.301066942512989	NA
2021	GE	m	0-18	0	200	296.66687153749166	NA
2021	GE	m	0-18	300	0	15936.965774276927	1480.7240863959305
2021	GE	m	0-18	1500	400	131.90320330157874	NA
2021	GE	m	0-18	2500	600	1727.9670548918098	170.2498840596527
2021	GE	m	19-25	300	0	3504.8616784831884	365.5881018009968
2021	GE	m	19-25	500	0	365.0955956499279	NA
2021	GE	m	19-25	1000	0	187.0065398644656	NA
2021	GE	m	19-25	1500	400	259.9236186534166	NA
2021	GE	m	19-25	2000	0	30.320746140554547	NA
2021	GE	m	19-25	2500	600	2112.816288119927	201.85268149431795
2021	GE	m	26-35	300	0	2345.0406680358947	246.71427155053243
2021	GE	m	26-35	500	0	426.6783762250096	NA
2021	GE	m	26-35	1000	0	270.5983756233007	NA
2021	GE	m	26-35	1500	400	267.50363057248296	NA
2021	GE	m	26-35	2000	0	86.75744089819491	NA
2021	GE	m	26-35	2500	600	3189.28412288107	323.78060815902427
2021	GE	m	26-35	300	0	2464.5413887779414	243.56710852589458
2021	GE	m	26-35	500	0	501.98893577121197	41.991791129112244
2021	GE	m	26-35	1000	0	269.63901185788217	NA
2021	GE	m	26-35	1500	400	220.800096899271	NA
2021	GE	m	26-35	2000	0	172.55700245968998	NA
2021	GE	m	26-35	2500	600	4086.6726534593104	399.46582803549245
2021	GE	m	36-45	300	0	2738.8731048695	261.4361326522194
2021	GE	m	36-45	500	0	917.1275065173209	85.14626069460064
2021	GE	m	36-45	1000	0	372.910301509127	NA
2021	GE	m	36-45	1500	400	265.55538294650614	NA
2021	GE	m	36-45	2000	0	170.56279905192554	NA
2021	GE	m	36-45	2500	600	3341.943674357161	324.2014338253066
2021	GE	m	36-45	300	0	2459.523187817708	227.07494179112837
2021	GE	m	36-45	500	0	935.8189920958132	84.86408454133198
2021	GE	m	36-45	1000	0	461.35128952883184	41.20117769436911
2021	GE	m	36-45	1500	400	307.4246430527419	NA
2021	GE	m	36-45	2000	0	73.72800029441714	NA
2021	GE	m	36-45	2500	600	3127.2434527813643	301.5364964273758
2021	GE	m	46-55	300	0	2694.3774103550613	252.81099124765024
2021	GE	m	46-55	500	0	924.8937306180596	83.41024285787717
2021	GE	m	46-55	1000	0	282.7858628945798	NA
2021	GE	m	46-55	1500	400	505.3641400784254	44.124465353321284
2021	GE	m	46-55	2000	0	208.4129818752408	NA
2021	GE	m	46-55	2500	600	2920.9726896831394	273.31453376915306
2021	GE	m	46-55	300	0	3104.5813478693367	282.4925121758133
2021	GE	m	46-55	500	0	892.5690384039283	79.18357041245326
2021	GE	m	46-55	1000	0	253.1032340656966	NA
2021	GE	m	46-55	1500	400	570.9247895758599	48.05999657372013
2021	GE	m	46-55	2000	0	60.71890099719167	NA
2021	GE	m	46-55	2500	600	2040.2197560973464	193.32724907249212
2021	GE	m	56-65	300	0	3567.6307051148265	309.2445483440533
2021	GE	m	56-65	500	0	1132.2768142856658	101.36921893805265
2021	GE	m	56-65	1000	0	317.06138625852765	NA
2021	GE	m	56-65	1500	400	581.6751399133354	51.55457183485851
2021	GE	m	56-65	2000	0	92.42372036911547	NA
2021	GE	m	56-65	2500	600	1362.217842759341	121.37805867986754
2021	GE	m	56-65	300	0	3150.90655953303	275.9099335758947
2021	GE	m	56-65	500	0	1291.4368361187726	111.94940740754828
2021	GE	m	56-65	1000	0	439.79277712509037	NA
2021	GE	m	56-65	1500	400	393.1376202616095	NA
2021	GE	m	56-65	2000	0	111.36380658298731	NA
2021	GE	m	56-65	2500	600	890.8154637649656	81.88370722159743
2021	GE	m	66-75	300	0	3124.7741346579046	266.96871645050123
2021	GE	m	66-75	500	0	866.4025419305265	73.48159582540393
2021	GE	m	66-75	1000	0	215.52528826519847	NA
2021	GE	m	66-75	1500	400	231.05799374356866	NA
2021	GE	m	66-75	2000	0	10.290149940177798	NA
2021	GE	m	66-75	2500	600	496.9825297266245	41.54220133135095
2021	GE	m	66-75	300	0	3389.675017243475	289.09953846782446
2021	GE	m	66-75	500	0	1158.460616197437	95.21514078741893
2021	GE	m	66-75	1000	0	147.92834751866758	NA
2021	GE	m	66-75	1500	400	335.591291937083	NA
2021	GE	m	66-75	2000	0	37.088294522836804	NA
2021	GE	m	66-75	2500	600	212.11090560257435	NA
2021	GE	m	76-	300	0	3456.371565811932	300.8277688762173
2021	GE	m	76-	500	0	985.8047043170035	87.97444575792179
2021	GE	m	76-	1000	0	273.14697782322764	NA
2021	GE	m	76-	1500	400	261.85378681093454	NA
2021	GE	m	76-	2000	0	47.60794021748006	NA
2021	GE	m	76-	2500	600	113.94405600987375	NA
2021	GE	m	76-	300	0	4305.998486040533	386.85021114582196
2021	GE	m	76-	500	0	1474.166051381305	128.34301106305793
2021	GE	m	76-	1000	0	250.64052836224437	NA
2021	GE	m	76-	1500	400	283.29192090541125	NA
2021	GE	m	76-	2000	0	40.77129418216646	NA
2021	GE	m	76-	2500	600	128.8694830890745	NA
2021	GE	m	76-	300	0	1096.8115536393225	102.85353754693642
2021	GE	m	76-	500	0	293.46873900830747	NA
2021	GE	m	76-	1000	0	11.927369311451912	NA
2021	GE	m	76-	1500	400	12.987370815128088	NA
2021	GE	m	76-	2500	600	4.277196837589145	NA
